"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Tulsa County, OK"	"40143"	"2002"	"2002"	121	569170	21.3
	"Wagoner County, OK"	"40145"	"1999"	"1999"	12	56735	Unreliable
	"Benton County, OR"	"41003"	"2000"	"2000"	10	78153	Unreliable
	"Clackamas County, OR"	"41005"	"1999"	"1999"	48	335891	14.3
	"Clackamas County, OR"	"41005"	"2000"	"2000"	54	338391	16.0
	"Clackamas County, OR"	"41005"	"2001"	"2001"	48	343444	14.0
	"Clackamas County, OR"	"41005"	"2002"	"2002"	65	348951	18.6
	"Clatsop County, OR"	"41007"	"1999"	"1999"	15	35720	Unreliable
	"Clatsop County, OR"	"41007"	"2001"	"2001"	11	35509	Unreliable
	"Clatsop County, OR"	"41007"	"2002"	"2002"	20	35519	56.3
	"Columbia County, OR"	"41009"	"2002"	"2002"	11	45104	Unreliable
	"Coos County, OR"	"41011"	"1999"	"1999"	10	62962	Unreliable
	"Coos County, OR"	"41011"	"2000"	"2000"	19	62779	Unreliable
	"Coos County, OR"	"41011"	"2001"	"2001"	25	62190	40.2
	"Coos County, OR"	"41011"	"2002"	"2002"	26	62286	41.7
	"Deschutes County, OR"	"41017"	"1999"	"1999"	13	111933	Unreliable
	"Deschutes County, OR"	"41017"	"2000"	"2000"	12	115367	Unreliable
	"Deschutes County, OR"	"41017"	"2001"	"2001"	18	120526	Unreliable
	"Deschutes County, OR"	"41017"	"2002"	"2002"	18	125247	Unreliable
	"Douglas County, OR"	"41019"	"1999"	"1999"	22	100364	21.9
	"Douglas County, OR"	"41019"	"2000"	"2000"	22	100399	21.9
	"Douglas County, OR"	"41019"	"2001"	"2001"	15	100562	Unreliable
	"Douglas County, OR"	"41019"	"2002"	"2002"	30	101529	29.5
	"Jackson County, OR"	"41029"	"1999"	"1999"	33	179264	18.4
	"Jackson County, OR"	"41029"	"2000"	"2000"	31	181269	17.1
	"Jackson County, OR"	"41029"	"2001"	"2001"	34	183835	18.5
	"Jackson County, OR"	"41029"	"2002"	"2002"	44	186704	23.6
	"Josephine County, OR"	"41033"	"1999"	"1999"	15	75209	Unreliable
	"Josephine County, OR"	"41033"	"2000"	"2000"	18	75726	Unreliable
	"Josephine County, OR"	"41033"	"2001"	"2001"	11	76452	Unreliable
	"Josephine County, OR"	"41033"	"2002"	"2002"	27	77712	34.7
	"Klamath County, OR"	"41035"	"1999"	"1999"	13	63396	Unreliable
	"Klamath County, OR"	"41035"	"2000"	"2000"	22	63775	34.5
	"Klamath County, OR"	"41035"	"2001"	"2001"	17	64139	Unreliable
	"Klamath County, OR"	"41035"	"2002"	"2002"	24	64150	37.4
	"Lane County, OR"	"41039"	"1999"	"1999"	69	321778	21.4
	"Lane County, OR"	"41039"	"2000"	"2000"	58	322959	18.0
	"Lane County, OR"	"41039"	"2001"	"2001"	76	324855	23.4
	"Lane County, OR"	"41039"	"2002"	"2002"	71	327506	21.7
	"Lincoln County, OR"	"41041"	"1999"	"1999"	17	44935	Unreliable
	"Lincoln County, OR"	"41041"	"2001"	"2001"	12	43854	Unreliable
	"Lincoln County, OR"	"41041"	"2002"	"2002"	25	44270	56.5
	"Linn County, OR"	"41043"	"1999"	"1999"	13	103462	Unreliable
	"Linn County, OR"	"41043"	"2000"	"2000"	15	103069	Unreliable
	"Linn County, OR"	"41043"	"2001"	"2001"	23	103544	22.2
	"Linn County, OR"	"41043"	"2002"	"2002"	20	104561	19.1
	"Marion County, OR"	"41047"	"1999"	"1999"	31	282129	11.0
	"Marion County, OR"	"41047"	"2000"	"2000"	33	284834	11.6
	"Marion County, OR"	"41047"	"2001"	"2001"	39	288136	13.5
	"Marion County, OR"	"41047"	"2002"	"2002"	53	292533	18.1
	"Multnomah County, OR"	"41051"	"1999"	"1999"	230	657740	35.0
	"Multnomah County, OR"	"41051"	"2000"	"2000"	196	660486	29.7
	"Multnomah County, OR"	"41051"	"2001"	"2001"	211	669690	31.5
	"Multnomah County, OR"	"41051"	"2002"	"2002"	243	676653	35.9
	"Polk County, OR"	"41053"	"2002"	"2002"	16	64135	Unreliable
	"Umatilla County, OR"	"41059"	"1999"	"1999"	12	69847	Unreliable
	"Umatilla County, OR"	"41059"	"2001"	"2001"	11	70682	Unreliable
	"Umatilla County, OR"	"41059"	"2002"	"2002"	11	72150	Unreliable
	"Washington County, OR"	"41067"	"1999"	"1999"	36	435602	8.3
	"Washington County, OR"	"41067"	"2000"	"2000"	54	445342	12.1
	"Washington County, OR"	"41067"	"2001"	"2001"	56	460622	12.2
	"Washington County, OR"	"41067"	"2002"	"2002"	67	468549	14.3
	"Yamhill County, OR"	"41071"	"2001"	"2001"	14	86156	Unreliable
	"Yamhill County, OR"	"41071"	"2002"	"2002"	12	87370	Unreliable
	"Adams County, PA"	"42001"	"2000"	"2000"	10	91292	Unreliable
	"Allegheny County, PA"	"42003"	"1999"	"1999"	190	1287247	14.8
	"Allegheny County, PA"	"42003"	"2000"	"2000"	193	1281666	15.1
	"Allegheny County, PA"	"42003"	"2001"	"2001"	173	1272416	13.6
	"Allegheny County, PA"	"42003"	"2002"	"2002"	194	1265577	15.3
	"Armstrong County, PA"	"42005"	"2002"	"2002"	10	71747	Unreliable
	"Beaver County, PA"	"42007"	"1999"	"1999"	13	182592	Unreliable
	"Beaver County, PA"	"42007"	"2000"	"2000"	11	181412	Unreliable
	"Beaver County, PA"	"42007"	"2001"	"2001"	23	179391	12.8
	"Beaver County, PA"	"42007"	"2002"	"2002"	25	178277	14.0
	"Berks County, PA"	"42011"	"1999"	"1999"	45	370942	12.1
	"Berks County, PA"	"42011"	"2000"	"2000"	35	373638	9.4
	"Berks County, PA"	"42011"	"2001"	"2001"	44	377487	11.7
	"Berks County, PA"	"42011"	"2002"	"2002"	54	381338	14.2
	"Blair County, PA"	"42013"	"1999"	"1999"	21	129757	16.2
	"Blair County, PA"	"42013"	"2000"	"2000"	24	129144	18.6
	"Blair County, PA"	"42013"	"2001"	"2001"	16	128471	Unreliable
	"Blair County, PA"	"42013"	"2002"	"2002"	23	127631	18.0
	"Bradford County, PA"	"42015"	"2000"	"2000"	10	62761	Unreliable
	"Bucks County, PA"	"42017"	"1999"	"1999"	85	593947	14.3
	"Bucks County, PA"	"42017"	"2000"	"2000"	96	597635	16.1
	"Bucks County, PA"	"42017"	"2001"	"2001"	87	602883	14.4
	"Bucks County, PA"	"42017"	"2002"	"2002"	72	607157	11.9
	"Butler County, PA"	"42019"	"1999"	"1999"	13	172924	Unreliable
	"Butler County, PA"	"42019"	"2000"	"2000"	17	174083	Unreliable
	"Butler County, PA"	"42019"	"2001"	"2001"	13	175621	Unreliable
	"Butler County, PA"	"42019"	"2002"	"2002"	19	177146	Unreliable
	"Cambria County, PA"	"42021"	"1999"	"1999"	17	153911	Unreliable
	"Cambria County, PA"	"42021"	"2000"	"2000"	18	152598	Unreliable
	"Cambria County, PA"	"42021"	"2001"	"2001"	18	150902	Unreliable
	"Cambria County, PA"	"42021"	"2002"	"2002"	25	149831	16.7
	"Carbon County, PA"	"42025"	"2002"	"2002"	12	59820	Unreliable
	"Chester County, PA"	"42029"	"1999"	"1999"	26	428055	6.1
	"Chester County, PA"	"42029"	"2000"	"2000"	38	433501	8.8
	"Chester County, PA"	"42029"	"2001"	"2001"	29	441024	6.6
	"Chester County, PA"	"42029"	"2002"	"2002"	38	447842	8.5
	"Clearfield County, PA"	"42033"	"2002"	"2002"	11	82925	Unreliable
	"Crawford County, PA"	"42039"	"1999"	"1999"	13	90149	Unreliable
	"Cumberland County, PA"	"42041"	"1999"	"1999"	13	213282	Unreliable
	"Cumberland County, PA"	"42041"	"2000"	"2000"	10	213674	Unreliable
	"Cumberland County, PA"	"42041"	"2001"	"2001"	15	215087	Unreliable
	"Cumberland County, PA"	"42041"	"2002"	"2002"	14	217318	Unreliable
	"Dauphin County, PA"	"42043"	"1999"	"1999"	21	251329	8.4
	"Dauphin County, PA"	"42043"	"2000"	"2000"	31	251798	12.3
	"Dauphin County, PA"	"42043"	"2001"	"2001"	24	252500	9.5
	"Dauphin County, PA"	"42043"	"2002"	"2002"	24	254339	9.4
	"Delaware County, PA"	"42045"	"1999"	"1999"	94	550820	17.1
	"Delaware County, PA"	"42045"	"2000"	"2000"	93	550864	16.9
	"Delaware County, PA"	"42045"	"2001"	"2001"	79	552041	14.3
	"Delaware County, PA"	"42045"	"2002"	"2002"	87	551929	15.8
	"Erie County, PA"	"42049"	"1999"	"1999"	34	281294	12.1
	"Erie County, PA"	"42049"	"2000"	"2000"	27	280843	9.6
	"Erie County, PA"	"42049"	"2001"	"2001"	25	280647	8.9
	"Erie County, PA"	"42049"	"2002"	"2002"	31	280379	11.1
	"Fayette County, PA"	"42051"	"1999"	"1999"	13	148857	Unreliable
	"Fayette County, PA"	"42051"	"2000"	"2000"	13	148644	Unreliable
	"Fayette County, PA"	"42051"	"2001"	"2001"	11	146219	Unreliable
	"Fayette County, PA"	"42051"	"2002"	"2002"	18	144817	Unreliable
	"Franklin County, PA"	"42055"	"2002"	"2002"	13	131998	Unreliable
	"Indiana County, PA"	"42063"	"2002"	"2002"	10	89133	Unreliable
	"Lackawanna County, PA"	"42069"	"1999"	"1999"	26	214001	12.1
	"Lackawanna County, PA"	"42069"	"2000"	"2000"	51	213295	23.9
	"Lackawanna County, PA"	"42069"	"2001"	"2001"	25	212692	11.8
	"Lackawanna County, PA"	"42069"	"2002"	"2002"	40	211980	18.9
	"Lancaster County, PA"	"42071"	"1999"	"1999"	36	467879	7.7
	"Lancaster County, PA"	"42071"	"2000"	"2000"	33	470658	7.0
	"Lancaster County, PA"	"42071"	"2001"	"2001"	39	475483	8.2
	"Lancaster County, PA"	"42071"	"2002"	"2002"	44	480118	9.2
	"Lawrence County, PA"	"42073"	"2000"	"2000"	12	94643	Unreliable
	"Lebanon County, PA"	"42075"	"1999"	"1999"	12	119944	Unreliable
	"Lebanon County, PA"	"42075"	"2000"	"2000"	16	120327	Unreliable
	"Lebanon County, PA"	"42075"	"2001"	"2001"	12	120954	Unreliable
	"Lehigh County, PA"	"42077"	"1999"	"1999"	30	310514	9.7
	"Lehigh County, PA"	"42077"	"2000"	"2000"	49	312090	15.7
	"Lehigh County, PA"	"42077"	"2001"	"2001"	35	314823	11.1
	"Lehigh County, PA"	"42077"	"2002"	"2002"	31	317252	9.8
	"Luzerne County, PA"	"42079"	"1999"	"1999"	56	320888	17.5
	"Luzerne County, PA"	"42079"	"2000"	"2000"	58	319250	18.2
	"Luzerne County, PA"	"42079"	"2001"	"2001"	56	316665	17.7
	"Luzerne County, PA"	"42079"	"2002"	"2002"	59	315711	18.7
	"Lycoming County, PA"	"42081"	"2001"	"2001"	11	118930	Unreliable
	"Lycoming County, PA"	"42081"	"2002"	"2002"	11	118344	Unreliable
	"Mercer County, PA"	"42085"	"2001"	"2001"	20	119861	16.7
	"Mercer County, PA"	"42085"	"2002"	"2002"	19	119476	Unreliable
	"Monroe County, PA"	"42089"	"1999"	"1999"	13	134936	Unreliable
	"Monroe County, PA"	"42089"	"2000"	"2000"	26	138687	18.7
	"Monroe County, PA"	"42089"	"2001"	"2001"	12	143775	Unreliable
	"Monroe County, PA"	"42089"	"2002"	"2002"	19	148833	Unreliable
	"Montgomery County, PA"	"42091"	"1999"	"1999"	83	744683	11.1
	"Montgomery County, PA"	"42091"	"2000"	"2000"	85	750097	11.3
	"Montgomery County, PA"	"42091"	"2001"	"2001"	79	759392	10.4
	"Montgomery County, PA"	"42091"	"2002"	"2002"	82	766056	10.7
	"Northampton County, PA"	"42095"	"1999"	"1999"	21	265928	7.9
	"Northampton County, PA"	"42095"	"2000"	"2000"	24	267066	9.0
	"Northampton County, PA"	"42095"	"2001"	"2001"	30	269363	11.1
	"Northampton County, PA"	"42095"	"2002"	"2002"	29	272782	10.6
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	384	1520064	25.3
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	444	1517550	29.3
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	388	1505455	25.8
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	375	1498493	25.0
	"Pike County, PA"	"42103"	"2000"	"2000"	10	46302	Unreliable
	"Pike County, PA"	"42103"	"2001"	"2001"	10	47594	Unreliable
	"Schuylkill County, PA"	"42107"	"1999"	"1999"	19	151021	Unreliable
	"Schuylkill County, PA"	"42107"	"2000"	"2000"	20	150336	13.3
	"Schuylkill County, PA"	"42107"	"2001"	"2001"	22	149175	14.7
	"Schuylkill County, PA"	"42107"	"2002"	"2002"	25	148705	16.8
	"Washington County, PA"	"42125"	"1999"	"1999"	18	203078	Unreliable
	"Washington County, PA"	"42125"	"2000"	"2000"	14	202897	Unreliable
	"Washington County, PA"	"42125"	"2001"	"2001"	22	203179	10.8
	"Washington County, PA"	"42125"	"2002"	"2002"	30	203104	14.8
	"Wayne County, PA"	"42127"	"2002"	"2002"	11	48330	Unreliable
	"Westmoreland County, PA"	"42129"	"1999"	"1999"	27	371248	7.3
	"Westmoreland County, PA"	"42129"	"2000"	"2000"	24	369993	6.5
	"Westmoreland County, PA"	"42129"	"2001"	"2001"	36	368698	9.8
	"Westmoreland County, PA"	"42129"	"2002"	"2002"	42	367680	11.4
	"York County, PA"	"42133"	"1999"	"1999"	30	378905	7.9
	"York County, PA"	"42133"	"2000"	"2000"	43	381751	11.3
	"York County, PA"	"42133"	"2001"	"2001"	30	385773	7.8
	"York County, PA"	"42133"	"2002"	"2002"	26	389692	6.7
	"Kent County, RI"	"44003"	"1999"	"1999"	23	166044	13.9
	"Kent County, RI"	"44003"	"2000"	"2000"	27	167090	16.2
	"Kent County, RI"	"44003"	"2001"	"2001"	35	168516	20.8
	"Kent County, RI"	"44003"	"2002"	"2002"	30	169478	17.7
	"Newport County, RI"	"44005"	"2000"	"2000"	15	85433	Unreliable
	"Newport County, RI"	"44005"	"2001"	"2001"	12	85754	Unreliable
	"Newport County, RI"	"44005"	"2002"	"2002"	14	85953	Unreliable
	"Providence County, RI"	"44007"	"1999"	"1999"	85	616607	13.8
	"Providence County, RI"	"44007"	"2000"	"2000"	95	621602	15.3
	"Providence County, RI"	"44007"	"2001"	"2001"	108	626935	17.2
	"Providence County, RI"	"44007"	"2002"	"2002"	115	632252	18.2
	"Washington County, RI"	"44009"	"1999"	"1999"	13	122445	Unreliable
	"Washington County, RI"	"44009"	"2000"	"2000"	12	123546	Unreliable
	"Washington County, RI"	"44009"	"2001"	"2001"	20	124995	16.0
	"Washington County, RI"	"44009"	"2002"	"2002"	22	126462	17.4
	"Aiken County, SC"	"45003"	"1999"	"1999"	30	141379	21.2
	"Aiken County, SC"	"45003"	"2000"	"2000"	30	142552	21.0
	"Aiken County, SC"	"45003"	"2001"	"2001"	17	143676	Unreliable
	"Aiken County, SC"	"45003"	"2002"	"2002"	32	145226	22.0
	"Anderson County, SC"	"45007"	"1999"	"1999"	28	164029	17.1
	"Anderson County, SC"	"45007"	"2000"	"2000"	31	165740	18.7
	"Anderson County, SC"	"45007"	"2001"	"2001"	30	168881	17.8
	"Anderson County, SC"	"45007"	"2002"	"2002"	32	170287	18.8
	"Beaufort County, SC"	"45013"	"1999"	"1999"	13	117975	Unreliable
	"Beaufort County, SC"	"45013"	"2000"	"2000"	20	120937	16.5
	"Beaufort County, SC"	"45013"	"2001"	"2001"	13	125550	Unreliable
	"Berkeley County, SC"	"45015"	"1999"	"1999"	10	141956	Unreliable
	"Berkeley County, SC"	"45015"	"2000"	"2000"	19	142651	Unreliable
	"Berkeley County, SC"	"45015"	"2001"	"2001"	14	145153	Unreliable
	"Berkeley County, SC"	"45015"	"2002"	"2002"	11	146733	Unreliable
	"Charleston County, SC"	"45019"	"1999"	"1999"	45	309247	14.6
	"Charleston County, SC"	"45019"	"2000"	"2000"	83	309969	26.8
	"Charleston County, SC"	"45019"	"2001"	"2001"	53	313065	16.9
	"Charleston County, SC"	"45019"	"2002"	"2002"	46	317379	14.5
	"Cherokee County, SC"	"45021"	"2000"	"2000"	10	52537	Unreliable
	"Cherokee County, SC"	"45021"	"2001"	"2001"	11	53020	Unreliable
	"Darlington County, SC"	"45031"	"1999"	"1999"	11	67029	Unreliable
	"Darlington County, SC"	"45031"	"2002"	"2002"	12	68247	Unreliable
	"Dorchester County, SC"	"45035"	"1999"	"1999"	13	94966	Unreliable
	"Dorchester County, SC"	"45035"	"2000"	"2000"	15	96413	Unreliable
	"Florence County, SC"	"45041"	"1999"	"1999"	20	125612	15.9
	"Florence County, SC"	"45041"	"2000"	"2000"	22	125761	17.5
	"Florence County, SC"	"45041"	"2001"	"2001"	13	126377	Unreliable
	"Florence County, SC"	"45041"	"2002"	"2002"	15	127343	Unreliable
	"Georgetown County, SC"	"45043"	"1999"	"1999"	13	55053	Unreliable
	"Georgetown County, SC"	"45043"	"2000"	"2000"	11	55797	Unreliable
	"Greenville County, SC"	"45045"	"1999"	"1999"	58	374851	15.5
	"Greenville County, SC"	"45045"	"2000"	"2000"	86	379616	22.7
	"Greenville County, SC"	"45045"	"2001"	"2001"	79	385780	20.5
	"Greenville County, SC"	"45045"	"2002"	"2002"	61	390197	15.6
	"Greenwood County, SC"	"45047"	"2000"	"2000"	14	66271	Unreliable
	"Greenwood County, SC"	"45047"	"2001"	"2001"	14	66544	Unreliable
	"Horry County, SC"	"45051"	"1999"	"1999"	33	191833	17.2
	"Horry County, SC"	"45051"	"2000"	"2000"	56	196629	28.5
	"Horry County, SC"	"45051"	"2001"	"2001"	58	201982	28.7
	"Horry County, SC"	"45051"	"2002"	"2002"	32	206566	15.5
	"Kershaw County, SC"	"45055"	"1999"	"1999"	15	51708	Unreliable
	"Kershaw County, SC"	"45055"	"2000"	"2000"	10	52647	Unreliable
	"Kershaw County, SC"	"45055"	"2001"	"2001"	14	53474	Unreliable
	"Laurens County, SC"	"45059"	"1999"	"1999"	11	68783	Unreliable
	"Laurens County, SC"	"45059"	"2000"	"2000"	25	69567	35.9
	"Laurens County, SC"	"45059"	"2001"	"2001"	14	69407	Unreliable
	"Laurens County, SC"	"45059"	"2002"	"2002"	15	68841	Unreliable
	"Lexington County, SC"	"45063"	"1999"	"1999"	33	213243	15.5
	"Lexington County, SC"	"45063"	"2000"	"2000"	38	216014	17.6
	"Lexington County, SC"	"45063"	"2001"	"2001"	23	220099	10.4
	"Lexington County, SC"	"45063"	"2002"	"2002"	30	222761	13.5
	"Oconee County, SC"	"45073"	"1999"	"1999"	11	65513	Unreliable
	"Oconee County, SC"	"45073"	"2000"	"2000"	12	66215	Unreliable
	"Oconee County, SC"	"45073"	"2001"	"2001"	12	67170	Unreliable
	"Orangeburg County, SC"	"45075"	"1999"	"1999"	16	91313	Unreliable
	"Orangeburg County, SC"	"45075"	"2000"	"2000"	17	91582	Unreliable
	"Orangeburg County, SC"	"45075"	"2001"	"2001"	10	91536	Unreliable
	"Pickens County, SC"	"45077"	"1999"	"1999"	17	109851	Unreliable
	"Pickens County, SC"	"45077"	"2000"	"2000"	14	110757	Unreliable
	"Pickens County, SC"	"45077"	"2001"	"2001"	12	111600	Unreliable
	"Pickens County, SC"	"45077"	"2002"	"2002"	18	111806	Unreliable
	"Richland County, SC"	"45079"	"1999"	"1999"	42	318034	13.2
	"Richland County, SC"	"45079"	"2000"	"2000"	46	320677	14.3
	"Richland County, SC"	"45079"	"2001"	"2001"	33	327446	10.1
	"Richland County, SC"	"45079"	"2002"	"2002"	36	331285	10.9
	"Spartanburg County, SC"	"45083"	"1999"	"1999"	38	251886	15.1
	"Spartanburg County, SC"	"45083"	"2000"	"2000"	52	253791	20.5
	"Spartanburg County, SC"	"45083"	"2001"	"2001"	58	256469	22.6
	"Spartanburg County, SC"	"45083"	"2002"	"2002"	36	258467	13.9
	"Sumter County, SC"	"45085"	"1999"	"1999"	17	104827	Unreliable
	"Sumter County, SC"	"45085"	"2000"	"2000"	14	104646	Unreliable
	"Sumter County, SC"	"45085"	"2001"	"2001"	17	104629	Unreliable
	"York County, SC"	"45091"	"1999"	"1999"	25	161546	15.5
	"York County, SC"	"45091"	"2000"	"2000"	20	164614	12.1
	"York County, SC"	"45091"	"2001"	"2001"	17	169103	Unreliable
	"York County, SC"	"45091"	"2002"	"2002"	29	173021	16.8
	"Minnehaha County, SD"	"46099"	"1999"	"1999"	15	145631	Unreliable
	"Minnehaha County, SD"	"46099"	"2001"	"2001"	25	150775	16.6
	"Minnehaha County, SD"	"46099"	"2002"	"2002"	17	152062	Unreliable
	"Pennington County, SD"	"46103"	"1999"	"1999"	12	88047	Unreliable
	"Pennington County, SD"	"46103"	"2000"	"2000"	11	88565	Unreliable
	"Pennington County, SD"	"46103"	"2001"	"2001"	14	89953	Unreliable
	"Pennington County, SD"	"46103"	"2002"	"2002"	10	90677	Unreliable
	"Shannon County, SD"	"46113"	"1999"	"1999"	10	12269	Unreliable
	"Todd County, SD"	"46121"	"1999"	"1999"	13	8946	Unreliable
	"Todd County, SD"	"46121"	"2000"	"2000"	11	9050	Unreliable
	"Anderson County, TN"	"47001"	"1999"	"1999"	12	71454	Unreliable
	"Anderson County, TN"	"47001"	"2000"	"2000"	11	71330	Unreliable
	"Anderson County, TN"	"47001"	"2001"	"2001"	16	71461	Unreliable
	"Anderson County, TN"	"47001"	"2002"	"2002"	19	71515	Unreliable
	"Blount County, TN"	"47009"	"1999"	"1999"	13	104492	Unreliable
	"Blount County, TN"	"47009"	"2000"	"2000"	11	105823	Unreliable
	"Blount County, TN"	"47009"	"2001"	"2001"	14	107916	Unreliable
	"Blount County, TN"	"47009"	"2002"	"2002"	21	109515	19.2
	"Bradley County, TN"	"47011"	"1999"	"1999"	13	87125	Unreliable
	"Bradley County, TN"	"47011"	"2001"	"2001"	10	88934	Unreliable
	"Bradley County, TN"	"47011"	"2002"	"2002"	11	89711	Unreliable
	"Campbell County, TN"	"47013"	"1999"	"1999"	11	39514	Unreliable
	"Campbell County, TN"	"47013"	"2002"	"2002"	11	39824	Unreliable
	"Carroll County, TN"	"47017"	"2001"	"2001"	10	29447	Unreliable
	"Carter County, TN"	"47019"	"1999"	"1999"	11	56244	Unreliable
	"Carter County, TN"	"47019"	"2000"	"2000"	14	56742	Unreliable
	"Carter County, TN"	"47019"	"2001"	"2001"	14	56770	Unreliable
	"Cocke County, TN"	"47029"	"2001"	"2001"	11	33618	Unreliable
	"Coffee County, TN"	"47031"	"1999"	"1999"	12	47506	Unreliable
	"Coffee County, TN"	"47031"	"2001"	"2001"	12	48594	Unreliable
	"Davidson County, TN"	"47037"	"1999"	"1999"	93	567251	16.4
	"Davidson County, TN"	"47037"	"2000"	"2000"	77	569891	13.5
	"Davidson County, TN"	"47037"	"2001"	"2001"	134	574119	23.3
	"Davidson County, TN"	"47037"	"2002"	"2002"	109	574215	19.0
	"Dickson County, TN"	"47043"	"2000"	"2000"	10	43156	Unreliable
	"Dickson County, TN"	"47043"	"2001"	"2001"	11	43987	Unreliable
	"Greene County, TN"	"47059"	"1999"	"1999"	12	62357	Unreliable
	"Greene County, TN"	"47059"	"2000"	"2000"	14	62909	Unreliable
	"Hamblen County, TN"	"47063"	"2000"	"2000"	11	58128	Unreliable
	"Hamblen County, TN"	"47063"	"2001"	"2001"	11	58710	Unreliable
	"Hamilton County, TN"	"47065"	"1999"	"1999"	49	306915	16.0
	"Hamilton County, TN"	"47065"	"2000"	"2000"	46	307896	14.9
	"Hamilton County, TN"	"47065"	"2001"	"2001"	48	310254	15.5
	"Hamilton County, TN"	"47065"	"2002"	"2002"	59	311890	18.9
	"Knox County, TN"	"47093"	"1999"	"1999"	43	380010	11.3
	"Knox County, TN"	"47093"	"2000"	"2000"	60	382032	15.7
	"Knox County, TN"	"47093"	"2001"	"2001"	70	385823	18.1
	"Knox County, TN"	"47093"	"2002"	"2002"	82	389443	21.1
	"Loudon County, TN"	"47105"	"2002"	"2002"	11	40993	Unreliable
	"McMinn County, TN"	"47107"	"1999"	"1999"	14	48349	Unreliable
	"McMinn County, TN"	"47107"	"2000"	"2000"	14	49015	Unreliable
	"McMinn County, TN"	"47107"	"2002"	"2002"	10	49934	Unreliable
	"Madison County, TN"	"47113"	"2001"	"2001"	14	92985	Unreliable
	"Madison County, TN"	"47113"	"2002"	"2002"	14	93503	Unreliable
	"Maury County, TN"	"47119"	"2000"	"2000"	14	69498	Unreliable
	"Maury County, TN"	"47119"	"2001"	"2001"	13	69789	Unreliable
	"Maury County, TN"	"47119"	"2002"	"2002"	15	70574	Unreliable
	"Montgomery County, TN"	"47125"	"1999"	"1999"	19	132489	Unreliable
	"Montgomery County, TN"	"47125"	"2000"	"2000"	13	134768	Unreliable
	"Montgomery County, TN"	"47125"	"2001"	"2001"	15	136801	Unreliable
	"Montgomery County, TN"	"47125"	"2002"	"2002"	14	138098	Unreliable
	"Putnam County, TN"	"47141"	"2000"	"2000"	12	62315	Unreliable
	"Putnam County, TN"	"47141"	"2001"	"2001"	10	63130	Unreliable
	"Roane County, TN"	"47145"	"1999"	"1999"	20	51736	38.7
	"Roane County, TN"	"47145"	"2001"	"2001"	14	52166	Unreliable
	"Roane County, TN"	"47145"	"2002"	"2002"	13	52325	Unreliable
	"Rutherford County, TN"	"47149"	"1999"	"1999"	13	177473	Unreliable
	"Rutherford County, TN"	"47149"	"2000"	"2000"	25	182023	13.7
	"Rutherford County, TN"	"47149"	"2001"	"2001"	21	189901	11.1
	"Rutherford County, TN"	"47149"	"2002"	"2002"	30	196518	15.3
	"Sevier County, TN"	"47155"	"1999"	"1999"	11	69302	Unreliable
	"Sevier County, TN"	"47155"	"2000"	"2000"	10	71170	Unreliable
	"Sevier County, TN"	"47155"	"2002"	"2002"	16	75035	Unreliable
	"Shelby County, TN"	"47157"	"1999"	"1999"	115	893826	12.9
	"Shelby County, TN"	"47157"	"2000"	"2000"	125	897472	13.9
	"Shelby County, TN"	"47157"	"2001"	"2001"	101	899345	11.2
	"Shelby County, TN"	"47157"	"2002"	"2002"	95	902634	10.5
	"Sullivan County, TN"	"47163"	"1999"	"1999"	26	153112	17.0
	"Sullivan County, TN"	"47163"	"2000"	"2000"	31	153048	20.3
	"Sullivan County, TN"	"47163"	"2001"	"2001"	30	152718	19.6
	"Sullivan County, TN"	"47163"	"2002"	"2002"	32	153160	20.9
	"Sumner County, TN"	"47165"	"2000"	"2000"	15	130449	Unreliable
	"Sumner County, TN"	"47165"	"2001"	"2001"	11	133681	Unreliable
	"Sumner County, TN"	"47165"	"2002"	"2002"	24	136097	17.6
	"Washington County, TN"	"47179"	"1999"	"1999"	23	106239	21.6
	"Washington County, TN"	"47179"	"2000"	"2000"	19	107198	Unreliable
	"Washington County, TN"	"47179"	"2001"	"2001"	14	107775	Unreliable
	"Washington County, TN"	"47179"	"2002"	"2002"	14	109526	Unreliable
	"Williamson County, TN"	"47187"	"2000"	"2000"	10	126638	Unreliable
	"Williamson County, TN"	"47187"	"2002"	"2002"	14	136953	Unreliable
	"Wilson County, TN"	"47189"	"2000"	"2000"	11	88809	Unreliable
	"Wilson County, TN"	"47189"	"2002"	"2002"	14	93033	Unreliable
	"Anderson County, TX"	"48001"	"2002"	"2002"	10	54740	Unreliable
	"Aransas County, TX"	"48007"	"1999"	"1999"	10	22417	Unreliable
	"Bell County, TX"	"48027"	"1999"	"1999"	20	233886	8.6
	"Bell County, TX"	"48027"	"2000"	"2000"	18	237974	Unreliable
	"Bell County, TX"	"48027"	"2001"	"2001"	16	244299	Unreliable
	"Bell County, TX"	"48027"	"2002"	"2002"	31	249671	12.4
	"Bexar County, TX"	"48029"	"1999"	"1999"	243	1378688	17.6
	"Bexar County, TX"	"48029"	"2000"	"2000"	224	1392931	16.1
	"Bexar County, TX"	"48029"	"2001"	"2001"	232	1419020	16.3
